Id,Supplier,Recipient,No. ordered,No. ordered data uncertain,Designation,Description,Status,Status data uncertain,Year of order,Year of order data uncertain,Year(s) of deliveries,No. delivered,Year(s) of delivery or no. delivered data uncertain,Recipient Involvement,Comment
13676,Sweden,Greece,4,,PS-890 Erieye,AEW&C system,New,,1999,,2008 - 2008,4,,,Part of $476-676 m deal (incl 4 EMB-145H AEW aircraft from Brazil; radars fitted in Sweden)
32293,Sweden,Hungary,14,,JAS-39C Gripen,FGA aircraft,New,Yes,2001,,2006 - 2007,14,,,$924 m 10-year lease (2006-2016; offsets 110%; lease extended 2012 to 2016-2026); ex-Swedish aircraft rebuilt to JAS-39EBS HU; incl 2 JAS-39D
20025,Sweden,Italy,112,,Bv-206S,APC,New,,2003,,2005 - 2008,112,Yes,,EUR57 m deal (offsets for Swedish NH-90 helicopter order)
20026,Sweden,Italy,34,,Bv-206S,APC,New,,2003,,2008 - 2009,34,Yes,,Part of EUR24 m deal (offsets for Swedish NH-90 helicopter order)
16989,Sweden,Italy,5,,ARTHUR,Arty locating radar,New,,2009,,2010 - 2012,4,Yes,,EUR46 m deal; delivery 2010-2013
6475,Sweden,Japan,20,,Stirling AIP,AIP engine,New,,2005,,2009 - 2012,16,,Yes,For 5 Souryo submarines produced in Japan; delivery 2009-2013
16987,Sweden,"Korea, South",6,,ARTHUR,Arty locating radar,New,,2007,,2009 - 2010,6,Yes,Yes,$120 m deal
25895,Sweden,"Korea, South",9,Yes,CEROS-200,Fire control radar,New,,2005,,2008 - 2012,7,Yes,Yes,For 9 Gumsoksuri (PKX or PKG) FAC produced in South Korea
28040,Sweden,Latvia,102,Yes,RBS-70,Portable SAM,New,,2004,,2006 - 2007,102,,,SEK185 m ($28 m) deal (incl ex-Swedish launchers as aid)
5257,Sweden,Latvia,2,Yes,Giraffe-40,Air search radar,SecondHand,Yes,2004,,2006 - 2007,2,Yes,,Ex-Swedish; for use with RBS-70 SAM systems
14259,Sweden,Luxembourg,50,Yes,NLAW,Anti-tank missile,New,,2010,,2012 - 2012,50,Yes,,From UK production line
32793,Sweden,Malaysia,2,,SAK-70 Mk-2 57mm,Naval gun,New,,2009,Yes,2012 - 2012,1,Yes,,For modernization of 2 FS-1500 (Kasturi) frigates
32781,Sweden,Mexico,2,Yes,SAK-70 Mk-2 57mm,Naval gun,New,Yes,2000,Yes,2007 - 2007,2,Yes,,For modernization of 4 Holzinger OPV
32972,Sweden,Netherlands,74,,BvS-10,APC,New,,2005,,2006 - 2007,74,Yes,,"SEK570 m (EUR79 m) deal; incl 20 CP, 4 ARV and 4 ambulance version; Dutch designation Viking"
19393,Sweden,Netherlands,32,Yes,BvS-10,APC,New,,2007,Yes,2009 - 2009,32,Yes,,
35041,Sweden,Netherlands,184,,CV-9035,IFV,New,,2004,,2007 - 2012,184,Yes,Yes,EUR749-891 m deal (offsets 100% incl production of components and assembly in Netherlands); CV-9035NL (CV-9035 Mk-3) version; incl 34 CP version
25896,Sweden,Norway,6,,CEROS-200,Fire control radar,New,,2003,,2010 - 2012,5,Yes,,SEK155 m ($16 m) deal; for 6 Skjold FAC produced in Norway
11567,Sweden,Pakistan,4,,Saab-2000 AEW,AEW&C aircraft,New,,2006,,2009 - 2010,4,Yes,,Original SEK8.3 b deal for 6-8 reduced to SEK7 b deal for 4
14007,Sweden,Pakistan,150,Yes,MFI-17 Supporter,Trainer aircraft,New,,2001,Yes,2001 - 2012,126,Yes,Yes,Super Mushshak version
30651,Sweden,Pakistan,1,,Saab-2000,Transport aircraft,Refurbished,,2006,,2008 - 2008,1,,,Second-hand; modernized before delivery
28023,Sweden,Pakistan,0,,RBS-70,Portable SAM,New,,1985,Yes,1988 - 2012,700,Yes,Yes,Incl RBS-70 Mk-3 version
5134,Sweden,Poland,690,Yes,DI-12,Diesel engine,New,,2003,,2004 - 2012,489,Yes,,For 690 AMV APC/IFV from Finland
9058,Sweden,Poland,36,,RBS-15 Mk-3,Anti-ship MI/SSM,New,,2006,,2011 - 2012,36,Yes,,Part of PLN560 m ($190 m) deal; from FRG production line; for modernized Orkan corvettes
17113,Sweden,Poland,8,,RBS-15M,Anti-ship missile,SecondHand,Yes,2006,,2007 - 2007,8,,,Part of EUR110 m ($140 m) deal; RBS-15 Mk-2 version; on loan from Sweden until delivery of RBS-15 Mk-3; for modernized Orkan corvettes
2162,Sweden,Saudi Arabia,200,Yes,RBS-56B Bill-2,Anti-tank missile,New,Yes,2005,,2010 - 2011,200,Yes,,Possibly ex-Swedish
28055,Sweden,Singapore,100,Yes,RBS-70 Mk-3 Bolide,Portable SAM,New,,2009,Yes,2011 - 2012,100,Yes,,
22909,Sweden,Singapore,6,,Giraffe AMB,Air search radar,New,,2010,Yes,2011 - 2012,4,Yes,,Sea Giraffe AMB version; for modernization of 6 Victory corvettes
20825,Sweden,Singapore,2,,Västergotland,Submarine,Refurbished,,2005,,2011 - 2012,2,,,Ex-Swedish; SEK1 b ($128 m) 'Northern Light' deal; modernized (incl with AIP engines) before delivery; Singaporean designation Archer
5135,Sweden,Slovenia,30,Yes,DI-12,Diesel engine,New,,2006,,2009 - 2011,30,Yes,,For 30 AMV APC/IFV from Finland
32295,Sweden,South Africa,9,,JAS-39C Gripen,FGA aircraft,New,,1999,,2008 - 2009,9,,,Part of $1.2 b deal (offsets $8.7 b incl $1.5 b for arms industry); JAS-39D version
32294,Sweden,South Africa,17,,JAS-39C Gripen,FGA aircraft,New,,2000,Yes,2010 - 2012,17,Yes,,Part of $1.2 b deal (offsets $8.7 b incl $1.5 b for arms industry); JAS-39C version
16986,Sweden,Spain,4,,ARTHUR,Arty locating radar,New,,2006,,2007 - 2009,4,Yes,,EUR64 m deal
35275,Sweden,Thailand,1,,Saab-340AEW,AEW&C aircraft,SecondHand,Yes,2008,,2010 - 2010,1,,,Ex-Swedish; part of THB19 b ($637 m) deal
35277,Sweden,Thailand,1,,Saab-340AEW,AEW&C aircraft,SecondHand,,2010,,2012 - 2012,1,,,Part of SEK2.2 b ($320 m) deal
32299,Sweden,Thailand,6,,JAS-39C Gripen,FGA aircraft,New,,2008,,2011 - 2011,6,,,Part of THB18.4 b ($570-600 m) deal; JAS-39C version
14967,Sweden,Thailand,1,,Saab-340,Transport aircraft,SecondHand,Yes,2008,,2010 - 2010,1,,,Second-hand
17116,Sweden,Thailand,25,Yes,RBS-15M,Anti-ship missile,New,,2010,,2012 - 2012,12,Yes,,RBS-15F version; for JAS-39 combat aircraft; delivery 2012-2013
35276,Sweden,United Arab Emirates,2,,Saab-340AEW,AEW&C aircraft,Refurbished,Yes,2009,,2010 - 2011,2,,,EUR148 m deal; ex-Swedish; modernized before delivery; interim order until new AEW aircraft chosen
1802,Sweden,United Arab Emirates,7,,APID-55,UAV,New,,2006,,2008 - 2009,7,Yes,,
22897,Sweden,United Arab Emirates,6,,Giraffe AMB,Air search radar,New,,2004,,2011 - 2012,2,Yes,,For 6 Baynunah corvettes from France
27648,Sweden,United Arab Emirates,4,,L-22,Landing craft,New,,2004,,2006 - 2007,4,Yes,Yes,
32973,Sweden,United Kingdom,21,,BvS-10,APC,New,,2007,,2008 - 2008,21,,Yes,Armour produced in UK; UK designation Viking
32974,Sweden,United Kingdom,14,,BvS-10,APC,New,,2008,,2008 - 2008,14,,Yes,GBP14 m deal; armour produced in UK; incl 9 ARV and 1 CP version; UK designation Viking
32975,Sweden,United Kingdom,9,,BvS-10,APC,New,,2008,,2009 - 2009,9,,Yes,Armour produced in UK; incl 2 CP version; UK designation Viking
32977,Sweden,United Kingdom,12,,BvS-10,APC,New,,2008,,2009 - 2009,12,,Yes,Armour produced in UK; incl 9 ARV and 1 CP version; UK designation Viking
32976,Sweden,United Kingdom,24,,BvS-10,APC,New,,2009,,2010 - 2010,24,Yes,Yes,GBP24 m ($35 m) deal; BvS-10 Mk-2 version; incl 2 CP version; armour produced in UK; UK designation Viking
14255,Sweden,United Kingdom,14000,,NLAW,Anti-tank missile,New,,2002,,2009 - 2011,10000,Yes,Yes,GBP340 m ($550 m) deal
22903,Sweden,United Kingdom,1,Yes,Giraffe AMB,Air search radar,New,,2008,,2008 - 2008,1,Yes,,For use in Iraq
32786,Sweden,United States,34,Yes,SAK-70 Mk-2 57mm,Naval gun,New,,2004,Yes,2008 - 2012,7,,Yes,"For 22 Freedom and Independence (LCS) frigates, 2 Zumwalt DDG-1000 or DDX) destroyers and 6 Legend (NSC) OPV produced in USA; US designation Mk-110"
22901,Sweden,United States,11,Yes,Giraffe AMB,Air search radar,New,,2004,Yes,2010 - 2010,1,,,For 11 Independence (LCS) frigates produced in USA; Sea Giraffe AMB version
14359,Sweden,Uruguay,2,,C-212MP,MP aircraft,SecondHand,,2009,,2009 - 2009,2,,,Ex-Swedish; EUR1.8 m deal
34836,Switzerland,Belgium,242,,Piranha-3,APC,New,,2006,,2008 - 2012,153,Yes,Yes,"EUR700-800 m 'AIV' programme (offsets incl production of components and assembly in Belgium); incl 32 IFV, 40 AFSV, 24 command post, 12 ambulance, 17 ARV and 18 AEV version; delivery 2008-2015"
34847,Switzerland,Brazil,7,,Piranha-3,APC,New,,2006,,2007 - 2008,7,Yes,,$8.5 m deal; incl 1 ARV version
34851,Switzerland,Brazil,5,,Piranha-3,APC,New,,2007,,2009 - 2009,5,,,Piranha-3C version
34852,Switzerland,Brazil,18,,Piranha-3,APC,New,,2008,,2010 - 2011,6,Yes,,"Piranha-3C version; incl 2 command, 1 ARV and 1 ambulance version; possibly incl production of components in Brazil; delivery 2010-2014"
34832,Switzerland,Canada,171,,Piranha-3,APC,New,,1999,Yes,2003 - 2007,171,Yes,Yes,"Part of CAD2.4 b programme; LAV-3/Kodiak version; incl 14 IFV, 71 anti-tank, 39 AEV and 47 artillery fire control version"
32751,Switzerland,China,0,,GDF 35mm,AA gun,New,,1995,Yes,1997 - 2012,300,Yes,Yes,Chinese designation Type-90 and Type-99
7688,Switzerland,China,0,,Skyguard,Fire control radar,New,,1995,Yes,1997 - 2012,150,Yes,Yes,For use with GDF 35mm (Type-90) AA guns and possibly HQ-7 (FM-80) SAM systems
8056,Switzerland,Denmark,7,,GDM-008 35mm,CIWS,New,,2005,Yes,2007 - 2007,4,Yes,,For 2 Absalon (FSS) frigate/support ships and 3 Huitfeldt (PS) frigates produced in Denmark
34845,Switzerland,Denmark,69,,Piranha-3,APC,New,,2004,,2006 - 2008,69,Yes,Yes,"Part of DKR650 m ($108 m) deal (incl 22 ordered in 2003; incl DKR150 m components produced in Denmark); Piranha-3C version, incl CP, ambulance and reconnaissance versions"
22496,Switzerland,Denmark,29,,DURO-3,APC,New,,2006,,2007 - 2009,29,Yes,Yes,CHF32 m ($27 m) deal (incl production of components in Denmark); Duro-3P ambulance version
22662,Switzerland,Denmark,90,,Eagle,APV,New,,2005,,2006 - 2008,90,Yes,,Eagle-4 version
9353,Switzerland,Finland,6,,PC-12,Light transport ac,New,,2009,,2010 - 2010,6,,,EUR22.5 m deal; PC-12NG version
13554,Switzerland,Finland,18,,Hawk-60,Trainer/combat ac,SecondHand,,2007,,2008 - 2008,18,,,Ex-Swiss; EUR40 m deal
22663,Switzerland,Germany,25,,Eagle,APV,New,,2008,,2008 - 2009,25,,Yes,Eagle-4 version
22664,Switzerland,Germany,173,,Eagle,APV,New,,2008,,2009 - 2010,173,Yes,Yes,EUR106 m deal; Eagle-4 version
22665,Switzerland,Germany,20,,Eagle,APV,New,,2009,,2010 - 2011,20,Yes,Yes,Eagle-4 ambulance version; FRG designation LMMT
22666,Switzerland,Germany,60,,Eagle,APV,New,,2010,,2011 - 2011,60,,Yes,
22667,Switzerland,Germany,195,,Eagle,APV,New,,2010,,2011 - 2012,195,Yes,Yes,EUR125 m deal; Eagle-4 version
6484,Switzerland,Germany,2,,Skyshield,Fire control radar,New,,2009,,2012 - 2012,2,,,Part of EUR150 m deal; for MANTIS (C-RAM or NBS-C-RAM) AD system (for use against artillery shells and rockets); for use in Afghanistan
34837,Switzerland,Ireland,25,Yes,Piranha-3,APC,New,,2002,Yes,2007 - 2008,25,Yes,,Piranha-3H version; incl 4 CP and 1 ambulance version
8936,Switzerland,Ireland,95,,M-87 120mm,Mortar,Refurbished,Yes,2008,,2008 - 2008,95,,,Ex-Swiss; modernized before delivery
23815,Switzerland,Malaysia,10,,PC-7 Turbo Trainer,Trainer aircraft,New,,2006,,2007 - 2007,10,,,CHF70 m deal; PC-7 Mk-2 version
7436,Switzerland,Mauritania,1,,PC-6 Turbo Porter,Light transport ac,New,,2011,,2012 - 2012,1,,,Financed by USA; for training
32755,Switzerland,Pakistan,48,Yes,GDF 35mm,AA gun,New,,2006,,2007 - 2009,48,Yes,,Part of CHF156 m ($120 m) deal
7690,Switzerland,Pakistan,24,Yes,Skyguard,Fire control radar,New,,2006,,2007 - 2009,24,Yes,,Part of CHF156 m ($120 m) deal; for use with GDF 35mm AA guns
34849,Switzerland,Romania,31,,Piranha-3,APC,New,,2007,,2007 - 2009,31,Yes,,EUR47 m deal; Piranha-3C version; for use in Afghanistan and Iraq
12285,Switzerland,Saudi Arabia,20,Yes,Skyranger,AA gun,New,,2004,Yes,2008 - 2009,20,Yes,,CHF375 m ($360 m) deal
7693,Switzerland,Saudi Arabia,2,Yes,Skyguard,Fire control radar,New,,2008,,2009 - 2009,2,,,Part of CHF30 m deal; for use with 35mm AA guns
23135,Switzerland,Singapore,19,,PC-21,Trainer aircraft,New,,2006,,2008 - 2008,19,,,Ordered via USA; based in Australia
34850,Switzerland,Spain,21,,Piranha-3,APC,New,,2007,,2010 - 2012,16,Yes,,Piranha-3C version; incl 4 IFV version; delivery 2010-2013
6482,Switzerland,Spain,24,,Skyshield,Fire control radar,New,,2004,Yes,2006 - 2008,24,Yes,,EUR82 m deal; for use with GDF 35mm AA guns
23136,Switzerland,United Arab Emirates,25,,PC-21,Trainer aircraft,New,,2009,,2011 - 2012,25,,,Part of CHF520 m ($515 m) deal
16548,Switzerland,United States,43,Yes,F-5E Tiger-2,FGA aircraft,SecondHand,,2003,,2003 - 2007,43,Yes,,Ex-Swiss; $19 m deal; for use as 'enemy' in training; US designation F-5N
15369,Switzerland,United States,15,Yes,Hunter,FGA aircraft,SecondHand,,2004,,2004 - 2010,15,Yes,,Ex-Swiss; Hunter FGA-58 version; for civilian company for training of US forces
3365,Switzerland,United States,724,,PC-9,Trainer aircraft,New,,1996,,1999 - 2012,654,Yes,Yes,$7 b 'JPATS' programme (incl $4.7 b for aircraft only); US designation T-6A and T-6B Texan-2; delivery 1999-2017
8057,Switzerland,Venezuela,8,,GDM-008 35mm,CIWS,New,,2006,Yes,2009 - 2012,7,,,For 4 POVZEE (Caribé) and 4 BVL (Guaicamacuto) OPV from Spain
32928,Syria,Hezbollah (Lebanon),200,Yes,Fateh-110,SSM,New,,2009,Yes,2009 - 2010,200,Yes,,M-600 version; status uncertain
27363,Taiwan,Guatemala,2,Yes,Bell-205/UH-1H,Helicopter,SecondHand,,2012,,2012 - 2012,2,Yes,,Ex-Taiwanese; aid
25935,Taiwan,Panama,1,,Bell-407,Light helicopter,SecondHand,,2008,Yes,2009 - 2009,1,Yes,,Second-hand; aid
26228,Turkey,Afghanistan,24,,M-114A1 155mm,Towed gun,SecondHand,,2007,,2007 - 2007,24,Yes,,Ex-Turkish; aid
33807,Turkey,Azerbaijan,35,,Cobra,APV,New,,2010,,2010 - 2011,35,Yes,,Part of $21 m or $30 m deal
1624,Turkey,Azerbaijan,37,,Shorland,APV,New,,2010,,2010 - 2011,37,Yes,,Part of $21 m or $30 m deal
14066,Turkey,Azerbaijan,30,Yes,Roketsan 107mm,Self-propelled MRL,New,,2011,Yes,2011 - 2011,10,Yes,,
287,Turkey,Bahrain,13,,ARMA,APC,New,,2010,,2010 - 2010,13,,,$11 m deal
33802,Turkey,Bahrain,15,Yes,Cobra,APV,New,,2006,Yes,2008 - 2008,15,,,
33804,Turkey,Bangladesh,22,Yes,Cobra,APV,New,,2006,,2007 - 2008,22,Yes,,
7163,Turkey,Colombia,38,Yes,HY1-12 120mm,Towed mortar,New,,2008,,2009 - 2009,38,Yes,,
35676,Turkey,Egypt,6,,MRTP-20,Patrol craft,New,,2011,,2011 - 2012,3,Yes,Yes,Incl 3 produced in Egypt; delivery by 2014
13718,Turkey,Georgia,70,,Ejder,APC,New,,2008,Yes,2008 - 2009,70,Yes,,
33799,Turkey,Georgia,100,Yes,Cobra,APV,New,,2006,Yes,2007 - 2008,100,Yes,,
35679,Turkey,Georgia,2,,MRTP-33,Patrol craft,New,,2008,,2008 - 2009,2,,,Georgian designation Sokhumi
33810,Turkey,Kazakhstan,40,Yes,Cobra,APV,New,,2012,,2012 - 2012,20,Yes,,
18104,Turkey,Malaysia,28,,AIFV-APC,APC,New,,2008,,2010 - 2010,28,,,"Part of $153 m deal; ACV-300 version; incl 4 anti-tank, 2 CP, 8 mortar carrier and 14 ARV version; Malaysian designation Adnan"
20100,Turkey,Malaysia,28,,AIFV,IFV,New,,2008,,2010 - 2010,28,,,Part of $153 m deal; ACV-300 version; Malaysian designation Adnan
33801,Turkey,Nigeria,204,Yes,Cobra,APV,New,,2007,,194 - 2008,204,,,
34376,Turkey,Pakistan,12,,Panter 155mm,Towed gun,New,,2007,Yes,2008 - 2009,12,Yes,,
34377,Turkey,Pakistan,,,Panter 155mm,Towed gun,New,,2009,Yes,2011 - 2012,40,Yes,Yes,
35683,Turkey,Pakistan,2,,MRTP-33,FAC/patrol craft,New,,2006,,2007 - 2008,2,,,Pakistani designation Kaan-33
18103,Turkey,"Philippines, the",6,,AIFV-APC,APC,New,,2007,,2010 - 2010,6,Yes,,ACV-300 version
18163,Turkey,Saudi Arabia,10,,ACV-S,APC,New,,2006,,2007 - 2007,10,,,Command post version
33798,Turkey,Slovenia,10,,Cobra,APV,New,,2007,,2009 - 2009,10,,,CBRN version
32188,Turkey,Turkmenistan,2,,YTBK,Patrol craft,New,,2010,,2012 - 2012,1,Yes,,EUR55 m or EUR120 m deal; possibly produced in Turkmenistan; delivery 2012-2013
12345,Turkey,United Arab Emirates,48,Yes,T-122 122mm,Self-propelled MRL,New,,2004,Yes,2005 - 2008,48,Yes,,UAE FIROS-30 rebuilt to T-122
27811,Turkey,United Arab Emirates,3,Yes,TR-300 300mm,Self-propelled MRL,New,,2009,,2010 - 2010,3,Yes,,Part of $90 m deal
29171,Ukraine,Afghanistan,4,,An-32/Cline,Transport aircraft,SecondHand,Yes,2007,,2008 - 2008,4,,,Second-hand; $19 m deal (bought via and funded by USA); An-32B version
34089,Ukraine,Algeria,32,Yes,AI-222,Turbofan,New,,2006,,2011 - 2011,32,Yes,,For Yak-130 trainer/combat aircraft from Russia; from Russian production line
22381,Ukraine,Algeria,116,Yes,R-27/AA-10 Alamo,BVRAAM,New,Yes,2003,Yes,2004 - 2010,116,,,
1232,Ukraine,Armenia,4,Yes,L-39C Albatros,Trainer aircraft,SecondHand,,2009,Yes,2010 - 2011,4,,,Ex-Ukrainian
24107,Ukraine,Azerbaijan,12,Yes,Mi-24V/Hind-E,Combat helicopter,Refurbished,,2007,,2009 - 2010,12,,,Ex-Ukrainian; modernized to Mi-24G before delivery
2479,Ukraine,Azerbaijan,16,Yes,MiG-29/Fulcrum-A,Fighter aircraft,Refurbished,Yes,2005,,2006 - 2011,16,Yes,,Ex-Ukrainian; modernized before delivery; incl some MiG-29UB
7110,Ukraine,Azerbaijan,18,Yes,BTR-80,APC,SecondHand,,2006,Yes,2007 - 2007,18,,,Ex-Ukrainian
8788,Ukraine,Azerbaijan,4,Yes,BTS,ARV,SecondHand,,2006,Yes,2007 - 2007,4,,,Ex-Ukrainian; BTS-5B version
6139,Ukraine,Azerbaijan,54,Yes,2S1 122mm,Self-propelled gun,SecondHand,Yes,2007,Yes,2008 - 2010,54,,,Ex-Ukrainian
17905,Ukraine,Azerbaijan,3,Yes,2S7 Pion 203mm,Self-propelled gun,SecondHand,,2007,Yes,2008 - 2008,3,,,Ex-Ukrainian
10045,Ukraine,Azerbaijan,16,Yes,2S3 152mm,Self-propelled gun,SecondHand,Yes,2008,Yes,2009 - 2010,16,,,Ex-Ukrainian
20300,Ukraine,Azerbaijan,55,,D-30 122mm,Towed gun,SecondHand,,2006,Yes,2007 - 2007,55,,,Ex-Ukrainian
32486,Ukraine,Azerbaijan,400,Yes,R-2,Anti-tank missile,New,,2008,Yes,2009 - 2010,400,Yes,,For portable Skif anti-tank system and for Barrier (Baryer) system (from Belarus and Ukraine) on Mi-24 combat helicopters modernized to Mi-24G
22389,Ukraine,Azerbaijan,43,Yes,R-27/AA-10 Alamo,BVRAAM,New,,2006,Yes,2007 - 2007,43,,,
3790,Ukraine,Azerbaijan,18,Yes,Strela-3/SA-14 Gremlin,Portable SAM,New,,2007,Yes,2008 - 2008,18,Yes,,Ex-Ukrainian
25917,Ukraine,Bangladesh,47,Yes,6TD,Diesel engine,New,,2011,Yes,2012 - 2012,8,Yes,,For 44 Type-90-2 (MBT-2000) tanks and 3 Type-654 ARV from China
22394,Ukraine,Bangladesh,12,Yes,R-27/AA-10 Alamo,BVRAAM,New,Yes,2011,Yes,2011 - 2011,12,,,
22391,Ukraine,Belarus,18,Yes,R-27/AA-10 Alamo,BVRAAM,New,Yes,2008,Yes,2009 - 2009,18,,,Possibly ex-Ukrainian
34132,Ukraine,Bolivia,6,,AI-25,Turbofan,New,,2009,Yes,2011 - 2011,6,Yes,,For 6 K-8 trainer/combat aircraft from China
29990,Ukraine,Cambodia,40,Yes,BTR-60PB,APC,SecondHand,Yes,2010,Yes,2012 - 2012,40,Yes,,Designation uncertain (reported as 8-wheeled APC); probably ex-Ukrainian
573,Ukraine,Cambodia,100,Yes,T-55,Tank,SecondHand,Yes,2010,Yes,2012 - 2012,100,Yes,,Ex-Ukrainian
24111,Ukraine,Central African Republic,2,Yes,Mi-24V/Hind-E,Combat helicopter,SecondHand,,2011,Yes,2011 - 2011,2,,,Ex-Ukrainian
24101,Ukraine,Chad,2,Yes,Mi-24V/Hind-E,Combat helicopter,SecondHand,,2006,Yes,2007 - 2007,2,,,Ex-Ukrainian
24103,Ukraine,Chad,2,,Mi-24V/Hind-E,Combat helicopter,SecondHand,,2008,Yes,2008 - 2008,2,,,Ex-Ukrainian
273,Ukraine,Chad,6,,Su-25/Frogfoot-A,Ground attack ac,SecondHand,,2008,Yes,2008 - 2010,6,,,Ex-Ukrainian; incl 2 Su-25UB
22888,Ukraine,Chad,80,Yes,BMP-1,IFV,SecondHand,,2008,Yes,2008 - 2008,80,,,Ex-Ukrainian
22890,Ukraine,Chad,42,Yes,BMP-1,IFV,Refurbished,,2008,,2009 - 2010,42,,,Ex-Ukrainian; modernized to BMP-1U before delivery
35075,Ukraine,Chad,12,Yes,BTR-3U Guardian,IFV,New,,2008,Yes,2008 - 2009,12,,,BTR-3E version
19723,Ukraine,Chad,50,Yes,Igla-1/SA-16 Gimlet,Portable SAM,SecondHand,,2011,Yes,2011 - 2011,50,,,Ex-Ukrainian; designation uncertain (reported as portable SAM)
34097,Ukraine,China,42,Yes,AI-25,Turbofan,New,,2004,Yes,2005 - 2009,42,Yes,,For JL-8 (K-8) trainer aircraft produced in China
22354,Ukraine,China,2000,Yes,R-27/AA-10 Alamo,BVRAAM,New,,1995,Yes,2000 - 2009,2000,Yes,,For Su-27SK and Su-30MKK combat aircraft; incl R-27ER (AA-10C) and R-27ET (AA-10D) version
27676,Ukraine,China,4,,Zubr/Pomornik,ACV/landing craft,New,,2009,,2012 - 2012,1,Yes,Yes,$315 m deal; incl 2 produced in China
27489,Ukraine,China,1,,Kuznetsov,Aircraft carrier,SecondHand,Yes,1998,,2012 - 2012,1,,,Second-hand (production stopped 1991/1992 with end of Soviet Union and unfinished ship sold 1998 in $30 m deal to China officially for static civilian use but finished to modified design for Chinese navy after delivery to China)
65979,Ukraine,Comoros,2,,Mi-14PS/Haze-C,Helicopter,SecondHand,,2007,Yes,2008 - 2008,2,,,Ex-Ukrainian; Mi-14PZh version
24109,Ukraine,"Congo, Democratic Repubic of",4,Yes,Mi-24V/Hind-E,Combat helicopter,SecondHand,Yes,2009,Yes,2010 - 2010,4,,,Ex-Ukrainian
572,Ukraine,"Congo, Democratic Repubic of",30,Yes,T-55,Tank,SecondHand,,2009,,2010 - 2010,30,,,Ex-Ukrainian
34813,Ukraine,"Congo, Democratic Repubic of",100,Yes,T-72M1,Tank,SecondHand,,2009,,2010 - 2010,100,,,Ex-Ukrainian
4321,Ukraine,"Congo, Democratic Repubic of",36,Yes,M-43 120mm,Mortar,SecondHand,Yes,2009,Yes,2010 - 2010,36,Yes,,Ex-Ukrainian; designation uncertain (reported as 120mm mortar)
6141,Ukraine,"Congo, Democratic Repubic of",12,Yes,2S1 122mm,Self-propelled gun,SecondHand,,2009,,2010 - 2010,12,,,Ex-Ukrainian
10048,Ukraine,"Congo, Democratic Repubic of",12,Yes,2S3 152mm,Self-propelled gun,SecondHand,,2009,,2010 - 2010,12,,,Ex-Ukrainian
17325,Ukraine,"Congo, Democratic Repubic of",12,Yes,BM-21 Grad 122mm,Self-propelled MRL,Refurbished,,2009,Yes,2010 - 2010,12,Yes,,Ex-Ukrainian; modernized before delivery
20306,Ukraine,"Congo, Democratic Repubic of",36,Yes,D-30 122mm,Towed gun,SecondHand,,2009,,2010 - 2010,36,Yes,,Ex-Ukrainian
11669,Ukraine,Egypt,3,,An-74/Coaler-B,Transport aircraft,New,,2004,,2005 - 2010,3,,,$34 m deal; An-74TK-200A version; incl for VIP transport
197,Ukraine,Egypt,200,,OT-62,IFV,New,Yes,2009,Yes,2011 - 2012,28,Yes,Yes,Egyptian OT-62 APC rebuilt to IFV; possibly incl some mortar carrier version; delivery probably 2011-2016
32488,Ukraine,Egypt,2000,,R-2,Anti-tank missile,New,,2009,Yes,2011 - 2012,300,Yes,,For modernized OT-62 IFV
24102,Ukraine,Equatorial Guinea,2,Yes,Mi-24V/Hind-E,Combat helicopter,SecondHand,,2006,Yes,2007 - 2007,2,,,Ex-Ukrainian
270,Ukraine,Equatorial Guinea,4,Yes,Su-25/Frogfoot-A,Ground attack ac,SecondHand,Yes,2006,Yes,2007 - 2009,4,,,Ex-Ukrainian; incl 2 Su-25UB
23440,Ukraine,Equatorial Guinea,1,,Mi-26/Halo,Helicopter,SecondHand,,2009,,2011 - 2011,1,,,Second-hand; possibly modernized before delivery
1225,Ukraine,Equatorial Guinea,2,Yes,L-39C Albatros,Trainer aircraft,SecondHand,,2006,Yes,2007 - 2007,2,,,Ex-Ukrainian
29175,Ukraine,Equatorial Guinea,1,,An-32/Cline,Transport aircraft,New,,2007,,2008 - 2008,1,,,An-32B version
1833,Ukraine,Equatorial Guinea,2,,An-72A/Coaler-C,Transport aircraft,SecondHand,,2008,Yes,2009 - 2009,2,,,Ex-Ukrainian; An-72P version
